10903,2097,14620,2019
15157,8724,15158,11386
12962,9507,13418,2004
3331,3185,11822,3157
3599,3737,8574,3481
18781,13049,23008,357
4567,4674,4561,4454
3681,3595,3767,3560
16941,9701,16942,3905
2214,2273,1997,2138
11269,9501,17784,6613
11895,11349,17261,8710
17373,9274,17375,12555
17664,13436,19773,14145
14667,10937,14669,7933
729,706,12754,640
24924,23467,25178,10751
13105,11886,17286,13104
23029,18935,25573,18810
2401,2677,2577,2497
9588,1506,13078,1647
3555,3722,11015,3740
5420,5507,14485,5603
13937,1814,18280,1747
21922,10150,24828,21921
20988,16222,23680,19952
14538,14446,17493,10835
6518,6649,9265,6510
467,535,10498,526
15389,8803,20108,11581
17765,12689,24716,11603
3844,3992,9478,4067
2830,2995,16897,3049
21114,16363,21311,10264
19062,14561,19064,9935
3350,3328,3245,3100
19915,19796,19917,9193
254,303,13830,252
11012,1157,21879,1050
10641,8417,10642,504
19524,17088,19894,9188
15184,14046,22749,11026
13590,8129,17852,10014
19849,8343,22266,14117
16189,11096,21930,3897
8710,4666,11349,4613
17484,9786,22025,5305
10543,6339,14207,6245
21207,19140,25262,7898
4261,4074,9627,4037
5464,5388,11925,5518
21206,15063,23782,21204
13418,9403,13713,9208
15507,3927,17225,10770
10107,8176,13705,566
19416,16129,20886,12017
21163,9359,21165,11675
21071,19585,21955,19584
19061,10856,20686,14864
19605,15058,19713,10373
4864,4756,13233,4936
23104,21398,25045,7927
167,117,11521,184
10585,896,18787,807
19484,8612,24072,11107
16577,10154,21333,12530
20063,7028,23066,13637
704,654,8787,720
15691,12410,16075,9195
9100,1311,10673,1445
9281,4936,13233,4837
9370,7596,12720,7592
4899,5060,13197,5016
10642,444,11529,453
12437,9209,12438,12436
7095,7133,11543,7159
22049,13319,24654,17529
14933,8864,19567,11709
15001,11234,16992,9722
19272,14276,19870,9300
18679,8381,22979,14278
12941,9371,19822,3364
2226,2302,13226,2294
1885,1821,1879,1681
23070,18851,25584,14390
2448,2659,9686,2580
13157,9572,20027,11534
5083,5044,15614,4918
12259,2282,20316,11814
16926,16925,21624,8563
22436,11828,24810,8918
19331,14766,20241,8577
2727,2951,2958,2807
13032,1301,16141,8748
18980,14483,19640,7988
4374,4594,11813,4492
1961,1773,1901,1837
6721,6654,11269,6613
13045,3855,17235,3709
17833,13571,24558,8545
868,852,15936,929
4015,4236,13046,4052
12704,9798,13303,7988
12673,6630,16757,9866
1512,1643,13079,1663
11895,4321,12635,8710
10796,6360,14488,9338
14550,10843,23209,14549
15150,532,23613,11524
2931,3076,18323,3104
7264,7296,9561,7335
19802,15356,21722,12790
14334,10657,16309,10654
14656,10929,16081,6116
6272,6103,12544,6215
14420,8518,19126,6770
14097,9766,17411,2870
10675,6726,14345,6747
20678,19253,20679,20090
16205,16204,21715,7936
10670,3907,11854,3866
3080,2861,11330,2859
16841,12727,18827,14371
19244,19140,23263,13517
14097,2870,17411,11747
9639,8684,11281,1295
2317,2409,10214,2172
21873,17250,21875,13059
18987,14489,24687,16368
11895,9535,17261,11349
19126,10893,23246,14604
17078,12922,21113,12373
20412,12832,24514,17481
1004,939,10493,913
12859,8767,14345,10675
11312,9758,15082,7938
10044,10043,15185,7569
18683,10565,24064,18682
10495,1242,14147,1329
21021,12299,24240,8012
6965,6974,10294,6904
21144,18066,24052,12407
13781,1804,15823,11936
18449,8733,22768,14071
7526,7548,10044,7569
14413,7909,14639,9145
3777,3892,11954,3642
14300,6404,18760,6554
12022,2213,17133,2366
18206,13898,22587,8261
15157,8854,15158,8724
6073,6114,13014,6137
17043,12877,24527,10949
4224,4090,13087,4312
16994,12841,21222,10016
9612,795,10092,780
7701,7617,5422,5470
4073,4177,11800,4013
22481,7896,23866,22479
4465,4359,4538,4322
9663,9641,13138,2434
19058,13809,24284,9172
1135,1023,10821,1130
14721,9651,19285,3392
15934,9401,20704,11355
1118,1098,10820,1007
13468,9921,17708,5149
13970,10341,13971,8292
18471,18184,22570,8842
1722,1596,9614,1709
11904,8952,14160,9631
17455,13265,21992,17454
8978,3540,15844,3478
18875,10722,23085,6051
11214,2482,17991,9862
3102,3315,13343,3224
6343,6430,13022,6424
7457,7401,9719,7406
9477,6832,12915,6828
9566,115,13052,140
7743,5371,7707,5414
11279,8684,13690,9696
19477,14859,21398,14253
18651,10132,22116,13733
14262,10585,15661,11807
11777,3964,13935,10311
12245,7398,16185,7338
14231,7043,18669,6999
6254,6320,10286,6186
17493,14538,20840,7981
746,704,11534,771
11506,1645,15313,11504
18538,9109,22824,14128
10204,2037,10205,2036
345,384,12197,403
6889,6813,8730,6739
6899,6975,9775,6937
15713,8438,20478,10701
16079,14771,19340,11034
9242,4717,13261,4818
6352,6436,13549,6535
13255,3163,20498,9122
23725,19269,25121,8000
15720,14101,20485,10449
11677,10770,14456,3875
18548,9966,25428,14133
10524,6796,18597,6763
20010,11498,25545,7806
6988,7010,14313,7070
12910,5830,13866,12909
19547,8428,24108,14909
19370,11715,23381,8314
17245,9386,17246,16888
15384,8121,22280,11575
6693,6728,12137,6705
10958,3198,10959,8547
4809,4763,10762,4585
3303,3130,17665,3180
13820,9887,18132,9436
11371,8718,15144,830
4165,4027,11554,3999
4202,4437,4373,4358
14552,12894,19051,9470
8710,4455,11350,4613
1972,1976,11750,2107
18284,12602,24505,7927
13549,6352,13575,10003
9570,34,11540,43
6856,6700,9925,6858
3813,3602,9478,3832
4790,4938,10915,4894
10197,1325,16228,1254
23523,16789,24330,21214
10655,477,11154,406
15560,13373,23616,4175
956,935,11021,1009
13740,2148,14143,8232
17660,10357,18338,13982
22636,18263,24887,13927
10826,530,12503,539
13112,9624,14139,3766
10547,8375,18023,10134
20744,8597,24291,15976
21071,21070,23488,14944
9556,4085,14749,3895
19721,15297,23190,11289
24626,21989,24627,13432
142,93,77,124
1117,1087,15049,1002
207,235,9714,183
2847,2855,10439,3029
18260,7966,18259,13926
7766,7675,7655,7719
7730,3071,2986,2857
18234,11034,19335,14767
14471,13234,17411,2852
7673,2981,7671,7610
16924,10995,21624,12787
16720,11696,21450,1169
9618,1920,17265,1779
12479,2998,16918,3078
13924,9034,18257,4869
7131,7130,10457,7228
18125,12181,20881,9086
599,646,10232,674
20991,14468,23147,16224
10873,7336,19091,7364
6270,6380,14537,6370
12170,4796,16102,11193
12987,8474,14572,9527
15747,12758,16889,7869
22692,18352,22693,18350
15726,14317,18778,10647
8853,2402,11162,2605
2691,2619,2431,2542
17353,16869,22429,8530
13070,12189,16127,9580
6182,6169,12086,6040
9014,78,13134,143
6389,6260,9538,6464
18708,18700,24184,8390
12215,6373,17199,11225
8714,2212,11360,2035
15099,13225,17365,8703
21673,16999,21675,12845
15898,8938,21334,11872
10969,10967,14697,8551
10142,7111,14765,7021
7649,25696,7750,7747
24799,22195,25373,17716
13310,4243,15609,8891
2037,2242,10205,2189
6907,6941,15175,6798
20789,19142,23766,14612
6128,6130,13222,6260
9827,2235,13524,2139
14526,1733,18562,1819
21004,8269,24232,18627
9497,7022,18973,7112
433,351,14162,408
23304,14187,25116,22658
24026,20612,25346,15850
16571,12524,17974,8757
12767,8676,12810,9391
14548,14542,19041,10837
18588,18583,24945,8366
21545,8540,23459,16824
13491,7576,17734,7592
12358,11278,17998,4504
4858,4617,9774,4690
5121,4967,9924,5136
20304,18103,22532,17950
2979,2903,13959,2737
196,186,12975,224
14471,2852,17411,2738
980,902,16262,897
9575,2425,16679,2256
12906,12905,21027,12903
19909,15584,23651,18766
15379,11573,23631,8800
18142,14326,21890,9666
7106,7050,12398,7045
9128,2129,9785,2198
10955,5646,14685,5803
20317,16206,24214,8157
7594,7579,12451,7586
161,206,10646,164
9968,7586,12451,7579
18605,13757,22872,7929
19894,7914,21742,11418
15073,10287,20583,13905
17256,13066,17257,9574
12431,5588,20193,5590
13257,8669,15015,13256
10420,1899,18126,1946
21088,8182,24273,16339
8720,505,11378,542
12896,11657,15478,8838
13018,9547,15219,11429
21995,20403,22462,15651
2123,2080,10566,2127
7745,7699,7764,7650
12572,6819,21369,6788
11360,9104,12230,2031
6139,6278,11039,6219
14940,11161,19577,11165
12252,7491,12743,10121
2409,2317,10214,2532
16097,16096,23019,12165
16561,11936,16566,12519
11297,9589,11298,4972
16257,16251,21011,12296
13677,8997,22194,11985
15957,12053,20719,15190
18686,14241,18687,13257
9242,5057,11896,4996
2900,3032,10447,3018
18815,7832,22564,18173
13222,7910,23984,8593
12793,2795,16932,2971
7710,4662,4839,7681
13923,8273,22631,13461
6004,5882,10935,5833
21598,16892,21600,7889
22561,14361,22562,18173
13492,7533,16781,7535
618,569,11871,690
13039,8775,13041,9560
12240,10719,16181,8444
17404,11592,24637,15405
3114,2955,9649,3075
14722,8635,19576,11163
102,116,9582,57
17924,17095,17925,12883
9564,304,17237,343
18722,17010,21684,8391
1103,1026,9391,1099
2992,3025,11164,2810
14762,14761,19327,14759
18395,10912,19169,8104
16820,12709,21538,10303
22767,10426,22775,18446
6392,6250,10172,6287
2113,2267,13138,2258
3111,2979,13854,3214
9419,7092,12808,7182
11306,8695,13662,10073
8745,4397,9646,4557
8860,226,11705,171
3081,2975,10504,2815
13330,5320,14405,9818
4338,4488,10035,4546
2061,1944,10245,2112
6607,6842,14023,6655
2445,2640,14515,2529
503,452,9710,483
11144,9244,14343,4033
13395,9867,13396,3969
17780,14235,24984,13528
13128,9647,13129,1826
22952,16153,24188,18706
8864,2915,22680,2837
16563,7809,25371,12518
5296,5157,12405,5303
4373,4437,4527,4609
11613,3141,15680,3008
22047,18843,25353,8151
22000,9777,25247,18494
8835,4042,11647,3903
5625,5592,14970,5475
12273,11635,17682,8233
6462,6456,11024,6612
13799,4293,18114,10187
20746,13242,24615,18307
13246,4030,17429,9987
15726,10637,18777,11872
2188,2285,10355,2154
21230,12908,21231,8019
533,450,9711,407
19349,12751,19563,11146
13799,10187,19923,8908
18871,10721,18872,14400
7209,7261,10696,7267
16797,13785,18094,9201
10764,10763,17824,8464
14943,9160,16292,5960
2046,1964,13123,1832
10712,10710,14391,7129
9785,2123,12548,2174
9596,5923,9638,5741
7193,7263,19390,7214
16414,14464,18955,9200
16316,9161,18496,13047
20612,9009,23524,15918
776,666,10091,780
22924,11792,24372,16530
17406,15402,22972,8508
22156,14408,25078,10727
19946,14480,20967,11720
9339,7226,14478,9029
1482,1514,15450,1396
37,57,14,28
10361,10360,14153,1710
7732,25786,7744,7701
11558,4978,16257,10144
14002,9856,15295,8031
6301,6360,9338,6242
15895,2587,19136,11995
11900,8774,19482,11503
541,460,12029,508
2234,2397,2135,2305
3159,25697,7656,7665
11413,1629,15202,1633
13735,13734,18022,8924
18079,13631,18080,17906
2148,1984,8232,2157
7615,7733,7620,5534
13695,13354,17976,1205
18457,15548,22610,11053
9596,6081,13085,5923
19686,9961,19687,15038
163,123,12487,141
13077,9019,13137,2075
14688,4336,19655,8889
6306,6321,16085,6195
20354,20353,21215,9215
9787,5203,13288,5363
17785,13490,22206,17732
8637,159,9591,147
21242,20933,24151,16098
13206,2223,17372,9730
22652,18296,22661,13949
10511,687,12038,750
20303,15259,20904,19960
19513,8619,19517,10196
15149,801,19828,11522
6743,6654,11269,6721
23816,15473,25265,7969
14344,9216,16628,4408
10598,10597,14274,1070
16875,12746,22289,16874
4857,4704,9549,4734
14150,1142,16174,1028
10389,6591,14017,8984
21608,18044,25295,13751
15703,15702,25170,9558
10720,3558,21854,10143
6950,6930,11408,7011
16292,9160,19582,12339
19076,14569,22568,10864
721,761,10825,693
18733,15402,22972,8809
5210,5291,5263,5181
15879,10521,18572,8364
6972,6905,10592,6818
984,884,10627,919
17541,8974,22063,13329
3754,3944,14341,3801
15306,10018,25528,15262
23137,14450,25056,18946
17598,8319,19882,13375
5160,5136,11325,5008
17379,13214,21930,9085
10671,3907,14341,3754
16923,13877,18185,8253
19961,15259,23683,9093
19008,10808,19984,14504
15752,14527,19028,8937
10934,10933,14663,8535
16225,12269,21821,16223
19085,7943,19203,14578
1221,1420,11617,1366
18191,16856,24478,13882
16499,11611,16998,8817
13918,13008,17191,9540
15805,11921,19172,14633
7577,7592,12720,7596
155,124,9616,187
4048,4170,9928,3914
7740,3257,7715,3228
10367,8299,12577,10366
14013,6751,18368,11286
12144,9070,16041,3683
24212,16785,25397,16787
1766,1793,13080,1643
19033,18768,19035,10831
5515,7615,7733,7688
15802,1631,17497,10173
17359,13196,23390,7855
5497,5646,21815,5513
2767,2904,10975,2941
10243,2579,13849,2773
18427,7965,22971,13277
20051,20050,20950,15355
13843,9830,16391,8016
5443,5610,11410,5577
21853,15354,21854,17214
5413,5286,10529,5266
1489,1584,12842,1545
5726,5778,7705,5648
13781,8775,15823,1786
3132,3251,9629,3136
14656,5995,24218,10929
18425,9131,21662,1128
9072,7253,12151,7227
21522,13784,25458,12699
18826,18824,23052,14370
21270,16510,21275,15042
17092,17088,21743,12928
7701,5422,7617,25698
11955,3487,15844,3540
7574,7539,12253,7560
14673,8539,14674,10943
18673,18671,18674,13864
5893,5920,6069,5959
19575,14930,20660,11159
13348,9845,16119,2993
6214,6348,10616,6178
10367,520,10642,479
12674,3054,16758,2960
12308,2965,16269,2786
832,713,12578,751
15239,11446,19934,15088
6792,6917,12397,6918
11519,130,15323,9570
25150,23412,25151,25148
11900,4702,15787,4688
19388,7169,23388,7101
24454,18601,24947,11276
19560,11143,23479,19555
21017,16259,22244,19688
5737,5767,7628,5828
9315,6223,13309,8890
8412,419,10629,468
21061,19353,24264,14778
9100,1734,12647,1658
13834,577,19049,10844
15305,9931,20013,3590
581,609,11997,514
2836,2930,9630,2706
17647,15592,20324,8683
20992,11206,23258,19134
3908,3820,11144,4033
19747,15084,24906,7820
9019,1898,12037,1748
5897,5919,11208,5779
13960,9093,18311,12204
804,888,16059,781
5957,5879,23303,6003
15331,8490,17274,10819
11413,1589,15203,1572
15348,11547,20044,9978
2411,2590,10351,2423
2527,2502,13216,2441
13473,10182,22104,13472
12395,9186,14155,3658
9356,4636,13659,4732
9507,9436,13978,2073
20487,13244,21390,15723
15917,15619,23897,7904
10167,1801,10368,1774
19975,15269,23482,19562
15936,9285,18780,12031
16105,15952,20863,9772
13779,10172,15750,8213
16283,14231,21035,10558
1872,2032,18429,1842
1418,1582,9682,1600
9676,1384,11095,1279
1078,1271,10057,1253
22957,18710,22958,11688
5052,4994,11194,4915
11790,7341,13515,7274
10477,8348,10478,10475
1789,1832,13123,1964
19199,12872,23958,17425
14419,8450,18577,10732
16581,12531,16582,8415
9622,3614,9695,3538
16465,9216,18793,12450
18017,13730,22444,7799
6717,6728,11566,6696
10906,10905,14628,6066
12625,6562,15591,10623
6983,7071,11560,7013
21238,16483,21239,16684
18231,18230,21605,13229
10465,3024,18159,2959
4800,4755,10109,4653
8918,7541,13491,7563
3754,3613,10671,3561
15655,8194,18864,11802
9605,6168,9687,6014
17803,17802,25682,13543
19228,7855,23390,17358
15320,13061,15323,8783
15613,4809,18809,10762
14585,14583,19093,10875
17640,12335,22133,16307
10914,732,14635,9158
12863,9453,17023,12862
5021,4949,4886,5026
7051,12359,16342,17628
5657,5796,14443,5652
1810,1979,2043,1854
24705,13480,25269,22199
10133,2796,13734,3002
14323,8559,19279,10986
4821,4908,11672,5010
13425,9888,13426,1672
16298,10776,18432,8468
14169,2337,18572,8897
17664,13436,17665,8062
19124,19121,23246,14603
16358,13433,17668,8360
16709,8330,20613,12634
10513,10512,14164,8359
16986,10911,23454,15805
8851,2095,10141,2307
7249,7274,15637,7317
3077,2938,11196,3139
10562,8380,22245,10561
7590,7598,10814,7601
5640,5632,5749,5585
68,45,9702,63
4460,4297,10035,4546
18015,10130,18019,13730
12674,9344,20156,11612
12640,12535,13803,9261
7475,7505,12680,7452
9149,7307,12315,7330
18153,13841,19981,10236
9859,7450,13383,7438
6102,6170,12079,6291
19342,14771,21422,19338
4792,4784,16724,4605
345,292,11638,319
9653,2015,13129,9621
12699,4742,13784,4627
11859,11047,15736,8931
21161,17502,25552,13299
21548,9787,22024,17483
23945,19507,23946,14368
9659,869,15333,854
10125,9359,13724,5364
2024,2073,9436,1909
53,39,13072,28
13650,8156,17924,10062
5932,5865,5823,5793
18964,13468,23150,17708
10330,9522,13961,3518
9305,3536,11290,3388
4533,4302,9650,4381
16135,8943,17987,722
17322,15030,21895,8675
20620,14580,21356,15856
18006,8530,20221,15495
13092,1196,17274,8786
3605,3698,10378,3834
7672,2848,2981,2856
7770,7763,7751,7657
18788,14337,18789,8910
14534,1376,16369,10633
17076,12922,17077,9174
9702,84,12344,114
16955,9421,17537,12812
4277,4414,17340,4516
22419,22418,24802,9205
21335,9889,24735,16583
9559,2304,12372,2488
2614,2699,2731,14987
20252,10853,23210,19055
7201,7094,9608,7243
13696,10098,22408,3727
5988,5835,12302,5874
18565,9760,18566,14156
7077,7139,10712,7129
5021,4902,4886,4947
11663,7555,16200,7575
9826,9335,12655,5626
11708,9597,13086,4940
13337,9825,17548,5612
5800,5893,5920,5778
8506,3691,10867,3841
10471,119,14130,8347
10477,6653,14135,6557
22334,10074,22388,17894
