1,0.439098934900842,0,0
0.999998533669472,0.429476792025641,0.0121567701249253,0
1,0.449494888063646,0.625554153719076,0
1,0.459171604560712,0.0882189283241478,0
1,0.448997664912233,0.121354418278356,0
1,0.476985330588335,0.133019661094061,0
1,0.434726043112271,0.0418549317311504,0
1,0.495676101820518,0.167161863985228,0
0.985533430399682,0.46059212153203,0,0
0.999992005782111,0.470402127489983,0,0
0.999996490943434,0.449470257335998,0,0
1,0.422439733072707,0,0
0.99999675442738,0.480874445132153,0,0
1,0.498281522016676,0.133790728918433,0
0.999993070475409,0.444722707654738,0,0
0.999987383759664,0.491581033805491,0,0
1,0.410562602366763,0.0219586167193621,0
0.966037631936983,0.470758605250826,0,0
0.999993776274478,0.433582306230926,0,0
0.999999058305788,0.424068528821566,0,0
0.999998245967401,0.500365051311035,0.0364683126992809,0
0.969800554106611,0.451031891883932,0,0
0.949035603264444,0.462670118080995,0,0
0.99999601620604,0.482077378047147,0.252026505637624,0
1,0.491951354907598,0.213478200128411,0
0.970717234471171,0.490880039566087,0,0
0.999997858775792,0.448376830060578,0.237416558747652,0
0.999992767525135,0.5044209276962,0,0
0.958335474548185,0.482961038821623,0,0
1,0.399302233112793,0,0
0.999999011528283,0.471186158780048,0.259871432956977,0
0.999996101388548,0.45943532572603,0.241527729653003,0
0.958465956733307,0.444810852669145,0,0
0.99999355923834,0.414366655815594,0,0
0.999999012811527,0.432471508615205,0.24677353435569,0
1,0.520406944300182,0.123146957542366,0
0.98897722854671,0.515072659677074,0,0
0.935808751983532,0.474527917047928,0,0
0.962852309070463,0.500223279325259,0,0
0.999998072765819,0.422470131983065,0.215040561386142,0
1,0.442507014670573,0.245043540620252,0
0.930803509748401,0.456231337946249,0,0
0.966062885454567,0.425856355413977,0,0
0.999998403807799,0.503521944189755,0.261649676734299,0
0.999997317378498,0.402979656522777,0,0
1,0.384832706398633,0.0793943447118669,0
0.942836045063854,0.437574821316039,0,0
0.928661067906953,0.484284558206598,0,0
0.937952697942594,0.494509554353384,0,0
0.913814424592546,0.467957069103888,0,0
1,0.411123700958321,0.221053189492633,0
0.999992464392969,0.524695455488954,0,0
0.949903983968308,0.50983510379941,0,0
1,0.519569948423472,0,0
0.999992594075935,0.392839416540759,0,0
0.919203118976559,0.44961084787236,0,0
0.999995874289363,0.515346062143622,0.260652762374665,0
0.959884265937778,0.516943534290875,0,0
1,0.371021308594651,0.0838333349280191,0
0.947665354134062,0.418737821019736,0,0
0.908493379804018,0.48030302156796,0,0
0.999998692642314,0.399812714842891,0.209836341168445,0
0.961859566162696,0.408431020609491,0,0
0.897197605281042,0.461764579949544,0,0
0.927926171293969,0.507375496773964,0,0
0.969459176970987,0.52473993980312,0,0
0.92782263850833,0.430918564737879,0,0
0.970533632358078,0.39881351403451,0,0
0.999995225826238,0.534518071478067,0,0
0.908937445604239,0.49266379772297,0,0
0.999996394403663,0.426075281128035,0.382287219918878,0
0.999995032533277,0.382761466713149,0,0
1,0.525610353547963,0.226704431826137,0
0.907991127344556,0.443177361608875,0,0
0.889908630954999,0.473241855302198,0,0
0.99999380041,0.497099159120089,0.442039962076557,0
0.999999744596942,0.533523012794082,0.0395609930969083,0
0.99999919638737,0.472555637969477,0.48590335350654,0
0.980463119558876,0.389435333678791,0,0
0.999998172558148,0.484804091907729,0.515363097834458,0
0.999996387212945,0.415795558125155,0.379047282820498,0
0.999995621074571,0.460638239092448,0.493037547407118,0
0.905285517509132,0.504198096119469,0,0
1,0.388859057843645,0.229473899006627,0
1,0.360291428115038,0.0636505684299256,0
0.883264576757756,0.455549945483598,0,0
0.928266315826328,0.414452192466989,0,0
0.885235479323929,0.482891096578458,0,0
0.923178685513748,0.519299323107252,0,0
0.999997807180712,0.447505933405752,0.472351620759278,0
0.887870602166544,0.490733703233245,0,0
0.958316140857445,0.53448783238998,0,0
0.999990554957428,0.544327447526702,0,0
0.910118933460555,0.424495744292641,0,0
0.999996694476174,0.538098899528126,0.23950996790653,0
0.935106347493225,0.528689216039947,0,0
0.934220827468221,0.405074483518783,0,0
0.950049143061422,0.395457715998706,0,0
0.999997475854794,0.40370615934087,0.363481917949038,0
0.869739222370479,0.467784581542321,0,0
0.999998343054983,0.43572853373326,0.501970128424516,0
0.999997268135898,0.51249243738028,0.500420658577043,0
0.883472063179446,0.501671301096406,0,0
0.891307267281854,0.437057438885396,0,0
0.8987324934686,0.515708747386387,0,0
0.97280048744552,0.541670748145867,0,0
0.999996955142732,0.37239146781095,0,0
0.964375295747762,0.383832271047836,0,0
0.999999619679406,0.540465690578008,0.00227188589199253,0
0.866396881068218,0.478964217886011,0,0
1,0.378260741747148,0.250827568854128,0
0.873169573964073,0.449889285755194,0,0
1,0.347295207962337,0.19404720274031,0
0.999998934183892,0.392471263406887,0.371233634471411,0
0.864834055340675,0.489099788490807,0,0
0.999999360896912,0.524706350162603,0.457375045949694,0
0.999999809599132,0.422824834893334,0.545766427612696,0
0.875765479570996,0.513184433158305,0,0
0.851616106654104,0.462205956119726,0,0
1,0.549655287854851,0.253501228964884,0
0.899400307616559,0.41600032013337,0,0
0.999989373877066,0.360566002867058,0,0
0.86262495501368,0.499450103284448,0,0
0.999992356957265,0.555545816437167,0,0
0.91173851215742,0.402355344331337,0,0
0.84675390707741,0.473920358715988,0,0
0.876892018615798,0.430897574733676,0,0
0.901674136465075,0.533815111415183,0,0
0.927105122584616,0.389482902101466,0,0
0.999998877141339,0.409506341673001,0.550895754661927,0
0.9193523584896,0.54003570134672,0,0
0.887005195296101,0.527551390092762,0,0
0.961332285265864,0.551300297796658,0,0
0.947186496964196,0.377096714207357,0,0
0.999997821763374,0.366821254047162,0.285554850290128,0
0.936034463765647,0.546270434220417,0,0
0.999999864491263,0.554221181551302,0.0422980273603028,0
0.858596389796028,0.443962724043202,0,0
0.873682352347337,0.5232519529262,0,0
0.841203542604564,0.486063060126015,0,0
0.853825603122323,0.51097558935061,0,0
1,0.55871964781142,0.224972874770067,0
1,0.483633014266298,0.774064462902672,0
0.999997000063543,0.536820263650924,0.469966057687042,0
0.999998569481302,0.470550725055428,0.756374342460063,0
1,0.342179444618478,0.0878017451085195,0
0.972311692904436,0.365701561292779,0,0
1,0.496104532092887,0.748742955996178,0
0.837434166059505,0.45703082666216,0,0
0.999999812779292,0.457337969895472,0.720989804015303,0
0.99999469313348,0.396315562874281,0.533107651062451,0
0.838194514095119,0.497364644315782,0,0
0.984657928124644,0.358186505989088,0,0
0.999999059885208,0.509456239208854,0.758098100950991,0
0.999994486068809,0.564937529365636,0,0
0.999999466147401,0.443955961981468,0.746800873748558,0
0.999994942716783,0.350338940848291,0,0
0.825302984918746,0.46963565172493,0,0
1,0.355362531674935,0.254546086553667,0
0.999999197748471,0.382653992472089,0.509392707864879,0
0.87672298301644,0.410765714868331,0,0
0.862509628336662,0.424939923740458,0,0
0.83149875537868,0.509126920518706,0,0
0.895215122444603,0.396745238715593,0,0
0.818258826176493,0.482383032677739,0,0
0.847768695298972,0.524909501538672,0,0
1,0.430081197785203,0.752388067992352,0
0.999998799788501,0.523573096894363,0.780105782653746,0
0.843705414751081,0.438142515041876,0,0
0.910663072802409,0.383372442106063,0,0
0.874779094065985,0.539555114116397,0,0
1,0.57135969592547,0.0962863762982244,0
0.859913298551355,0.533815523725525,0,0
0.999996764673649,0.550616216639641,0.502800199671535,0
0.889484586540853,0.545585348896123,0,0
0.816318710955905,0.494807889537408,0,0
0.92958809857964,0.370732236575241,0,0
0.822230866578779,0.451498587644336,0,0
0.904839934024336,0.551230699590933,0,0
0.957758437556308,0.562935112371404,0,0
